Video Name,Sub_ID,Start,End,Cyclist,Motorcycle,Pedestrian,JayWalk,kid(<5),Teenage (6-16),Middle age (16-35),Middle age (35-65),Old (>65),Male,Female,Multi_Ped,FirstDetection_Timestamp,other,Distraction (cellphone use),Incident,E-scooter
US17-92_@_13TH_ST_10042019_134715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_134715,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_134715,34.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10042019_134715,36.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_134715,37.0,,,,,1,,,,1.0,,,1.0,,,,1.0,,,
US17-92_@_13TH_ST_10042019_144715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,11.0,,,,1.0,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10042019_144715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,22.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,32.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10042019_144715,33.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,35.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,39.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_144715,42.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,6.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,9.0,,,,,1,,,,1.0,,,,1.0,,,1.0,,,
US17-92_@_13TH_ST_10042019_154715,13.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,18.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,23.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10042019_154715,28.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10042019_154715,29.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,32.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,33.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,35.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_154715,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,1.0,,,,,1,,,,1.0,,,1.0,,,,,1.0,,
US17-92_@_13TH_ST_10042019_164715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,29.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10042019_164715,39.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,40.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,41.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,42.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,43.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,44.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,45.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_164715,46.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,9.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,42.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,48.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,49.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,50.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,63.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,64.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_174715,78.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_184715,5.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_184715,7.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_184715,19.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_184715,29.0,,,,1.0,1,,,,,1.0,,,1.0,,,1.0,,,
US17-92_@_13TH_ST_10042019_184715,31.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10042019_184715,35.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_184715,51.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10042019_184715,52.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10052019_014715,1.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10052019_014715,14.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_10052019_014715,16.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10052019_014715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10052019_014715,62.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10052019_014715,64.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10052019_014715,102.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_10052019_044715,107.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,2.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,7.0,,,1.0,,,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11012019_112129,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,11.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,13.0,,,1.0,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11012019_112129,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,16.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,19.0,,,,,1,,,,,1.0,,1.0,,,,,,,
US17-92_@_13TH_ST_11012019_112129,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_112129,33.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,11.0,,,1.0,,,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11012019_122129,12.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11012019_122129,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,15.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11012019_122129,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,23.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11012019_122129,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,28.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,29.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_122129,36.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_132129,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_132129,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_132129,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_132129,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_132129,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_132129,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_132129,15.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,5.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,12.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11012019_173722,42.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_063722,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11022019_063722,2.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_063722,7.0,,,,,1,,,,,,1.0,,1.0,,,1.0,,,
US17-92_@_13TH_ST_11022019_063722,8.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11022019_073722,1.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,13.0,,,,1.0,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11022019_073722,19.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,34.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,35.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11022019_073722,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,39.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,44.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_073722,49.0,,,,,1,,,,1.0,,,,1.0,,,,1.0,,
US17-92_@_13TH_ST_11022019_073722,61.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_083722,2.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11022019_083722,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_083722,14.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_083722,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_083722,22.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_083722,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,0.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,4.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,12.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,13.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,16.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,18.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_093722,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,5.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,6.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_103722,14.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,1.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,7.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,16.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,17.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11022019_113722,18.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,19.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11022019_113722,20.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,21.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_113722,22.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,3.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,4.0,,,,,1,,,,1.0,,,1.0,,,,1.0,,,
US17-92_@_13TH_ST_11022019_123722,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,6.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_13TH_ST_11022019_123722,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_123722,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,6.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,9.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,13.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,15.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_133722,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,26.0,,,,1.0,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11022019_143722,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,28.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,29.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_143722,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,2.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,3.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,4.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,15.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,21.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11022019_153722,22.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11022019_153722,23.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,25.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11022019_153722,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,28.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_13TH_ST_11022019_153722,32.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_13TH_ST_11022019_153722,33.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_13TH_ST_11022019_153722,34.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_25TH_ST_10022019_144715,8.0,,,1.0,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10022019_144715,9.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_144715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_144715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_144715,14.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10022019_144715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_144715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_154715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_154715,5.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_154715,6.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_154715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_154715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_154715,11.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_154715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_164715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_164715,8.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_164715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_164715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_164715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_164715,23.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_164715,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,7.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10022019_174715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,15.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_25TH_ST_10022019_174715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,23.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,24.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,26.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_25TH_ST_10022019_174715,28.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,31.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_174715,32.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_184715,1.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_184715,2.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_184715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_184715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_184715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10022019_184715,6.0,,,,1.0,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10032019_074715,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10032019_074715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10032019_074715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10032019_074715,4.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10032019_074715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10032019_074715,8.0,,,,1.0,,,,,,,,,,,,,,,
